timestamp,Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,hour,day_of_week,month_num,interval_index,cv_lag_1,abd_lag_1,cct_lag_1,cv_lag_2,abd_lag_2,cct_lag_2,cv_lag_48,abd_lag_48,cct_lag_48,cv_lag_96,abd_lag_96,cct_lag_96,cv_lag_336,abd_lag_336,cct_lag_336,cv_roll_mean_3,cv_roll_mean_48,abd_roll_mean_3,cct_roll_mean_3,is_weekend,date
2025-04-08 00:00:00,April,8,2025-04-08 00:00:00,100.0,42.0,0.0,0.0,326.86,0,1,4,0,43.0,0.0,340.14,52.0,0.0,276.9,22.0,0.045454545454545456,254.67,33.0,0.09090909090909091,308.37,22.0,0.0,480.05,,,,,0,2025-04-08
2025-04-08 00:30:00,April,8,2025-04-08 00:30:00,100.0,28.0,0.0,0.0,356.25,0,1,4,1,42.0,0.0,326.86,43.0,0.0,340.14,18.0,0.0,399.0,17.0,0.0,201.12,21.0,0.0,301.71,,,,,0,2025-04-08
2025-04-08 01:00:00,April,8,2025-04-08 01:00:00,100.0,14.0,0.0,0.0,326.21,1,1,4,2,28.0,0.0,356.25,42.0,0.0,326.86,9.0,0.0,318.11,8.0,0.0,378.38,8.0,0.0,501.88,,,,,0,2025-04-08
2025-04-08 01:30:00,April,8,2025-04-08 01:30:00,100.0,8.0,0.0,0.0,241.75,1,1,4,3,14.0,0.0,326.21,28.0,0.0,356.25,1.0,0.0,322.0,2.0,0.0,131.5,4.0,0.0,468.75,28.0,,0.0,336.44,0,2025-04-08
2025-04-08 02:00:00,April,8,2025-04-08 02:00:00,100.0,2.0,0.0,0.0,421.5,2,1,4,4,8.0,0.0,241.75,14.0,0.0,326.21,3.0,0.0,196.67,3.0,0.0,601.0,4.0,0.0,285.5,16.666666666666668,,0.0,308.07,0,2025-04-08
2025-04-08 02:30:00,April,8,2025-04-08 02:30:00,100.0,4.0,0.0,0.0,174.25,2,1,4,5,2.0,0.0,421.5,8.0,0.0,241.75,3.0,0.0,289.67,1.0,0.0,211.0,3.0,0.0,243.33,8.0,,0.0,329.82,0,2025-04-08
2025-04-08 03:00:00,April,8,2025-04-08 03:00:00,100.0,2.0,0.0,0.0,214.5,3,1,4,6,4.0,0.0,174.25,2.0,0.0,421.5,2.0,0.5,291.0,1.0,0.0,211.0,3.0,0.0,313.67,4.666666666666667,,0.0,279.1666666666667,0,2025-04-08
2025-04-08 03:30:00,April,8,2025-04-08 03:30:00,100.0,2.0,0.0,0.0,219.5,3,1,4,7,2.0,0.0,214.5,4.0,0.0,174.25,4.0,0.0,496.0,2.0,0.0,211.0,1.0,0.0,284.0,2.6666666666666665,,0.0,270.0833333333333,0,2025-04-08
2025-04-08 04:00:00,April,8,2025-04-08 04:00:00,100.0,1.0,0.0,0.0,435.0,4,1,4,8,2.0,0.0,219.5,2.0,0.0,214.5,3.0,0.0,170.67,2.0,0.0,211.0,1.0,0.0,60.0,2.6666666666666665,,0.0,202.75,0,2025-04-08
2025-04-08 04:30:00,April,8,2025-04-08 04:30:00,100.0,0.0,0.0,0.0,435.0,4,1,4,9,1.0,0.0,435.0,2.0,0.0,219.5,2.0,0.0,155.0,4.0,0.0,211.0,2.0,0.0,378.5,1.6666666666666667,,0.0,289.6666666666667,0,2025-04-08
2025-04-08 05:00:00,April,8,2025-04-08 05:00:00,100.0,1.0,0.0,0.0,168.0,5,1,4,10,0.0,0.0,435.0,1.0,0.0,435.0,1.0,0.0,266.0,1.0,0.0,211.0,1.0,0.0,134.0,1.0,,0.0,363.1666666666667,0,2025-04-08
2025-04-08 05:30:00,April,8,2025-04-08 05:30:00,100.0,2.0,0.0,0.0,199.0,5,1,4,11,1.0,0.0,168.0,0.0,0.0,435.0,1.0,0.0,217.0,2.0,0.0,211.0,5.0,0.0,203.8,0.6666666666666666,,0.0,346.0,0,2025-04-08
2025-04-08 06:00:00,April,8,2025-04-08 06:00:00,100.0,4.0,0.0,0.0,238.75,6,1,4,12,2.0,0.0,199.0,1.0,0.0,168.0,3.0,0.0,294.0,2.0,0.0,211.0,3.0,0.0,232.33,1.0,,0.0,267.3333333333333,0,2025-04-08
2025-04-08 06:30:00,April,8,2025-04-08 06:30:00,50.0,7.0,3.0,0.004285714285714285,369.75,6,1,4,13,4.0,0.0,238.75,2.0,0.0,199.0,5.0,0.0,210.6,1.0,0.0,211.0,5.0,0.4,149.0,2.3333333333333335,,0.0,201.91666666666666,0,2025-04-08
2025-04-08 07:00:00,April,8,2025-04-08 07:00:00,94.74,19.0,0.0,0.0,196.0,7,1,4,14,7.0,0.42857142857142855,369.75,4.0,0.0,238.75,17.0,0.0,266.35,4.0,0.0,211.0,19.0,0.0,338.84,4.333333333333333,,0.14285714285714285,269.1666666666667,0,2025-04-08
2025-04-08 07:30:00,April,8,2025-04-08 07:30:00,100.0,25.0,0.0,0.0,278.68,7,1,4,15,19.0,0.0,196.0,7.0,0.42857142857142855,369.75,20.0,0.0,272.3,3.0,0.0,211.0,31.0,0.0,347.55,10.0,,0.14285714285714285,268.1666666666667,0,2025-04-08
2025-04-08 08:00:00,April,8,2025-04-08 08:00:00,100.0,61.0,0.0,0.0,257.2,8,1,4,16,25.0,0.0,278.68,19.0,0.0,196.0,62.0,0.0,279.1,6.0,0.0,301.67,64.0,0.0,247.95,17.0,,0.14285714285714285,281.4766666666667,0,2025-04-08
2025-04-08 08:30:00,April,8,2025-04-08 08:30:00,99.03,103.0,0.0,0.0,326.7,8,1,4,17,61.0,0.0,257.2,25.0,0.0,278.68,99.0,0.0,297.33,19.0,0.0,286.95,111.0,0.02702702702702703,309.07,35.0,,0.0,243.96,0,2025-04-08
2025-04-08 09:00:00,April,8,2025-04-08 09:00:00,98.83,172.0,1.0,5.813953488372093e-05,263.75,9,1,4,18,103.0,0.0,326.7,61.0,0.0,257.2,181.0,0.0,332.56,43.0,0.0,300.02,144.0,0.0,306.46,63.0,,0.0,287.52666666666664,0,2025-04-08
2025-04-08 09:30:00,April,8,2025-04-08 09:30:00,98.96,193.0,0.0,0.0,302.99,9,1,4,19,172.0,0.005813953488372093,263.75,103.0,0.0,326.7,211.0,0.0,313.02,61.0,0.0,280.39,253.0,0.0,297.44,112.0,,0.001937984496124031,282.54999999999995,0,2025-04-08
2025-04-08 10:00:00,April,8,2025-04-08 10:00:00,78.82,295.0,7.0,0.00023728813559322035,306.25,10,1,4,20,193.0,0.0,302.99,172.0,0.005813953488372093,263.75,302.0,0.0,330.18,82.0,0.0,275.74,275.0,0.007272727272727273,295.53,156.0,,0.001937984496124031,297.81333333333333,0,2025-04-08
2025-04-08 10:30:00,April,8,2025-04-08 10:30:00,62.45,294.0,17.0,0.0005782312925170068,337.06,10,1,4,21,295.0,0.023728813559322035,306.25,193.0,0.0,302.99,338.0,0.038461538461538464,373.69,94.0,0.0,340.06,304.0,0.006578947368421052,328.72,220.0,,0.009847589015898042,290.99666666666667,0,2025-04-08
2025-04-08 11:00:00,April,8,2025-04-08 11:00:00,76.61,375.0,3.0,8e-05,319.5,11,1,4,22,294.0,0.05782312925170068,337.06,295.0,0.023728813559322035,306.25,355.0,0.0,334.56,96.0,0.0,294.51,347.0,0.005763688760806916,334.68,260.6666666666667,,0.02718398093700757,315.43333333333334,0,2025-04-08
2025-04-08 11:30:00,April,8,2025-04-08 11:30:00,97.39,345.0,0.0,0.0,330.73,11,1,4,23,375.0,0.008,319.5,294.0,0.05782312925170068,337.06,416.0,0.007211538461538462,337.27,144.0,0.013888888888888888,305.26,400.0,0.02,307.29,321.3333333333333,,0.02985064760367424,320.93666666666667,0,2025-04-08
2025-04-08 12:00:00,April,8,2025-04-08 12:00:00,96.67,391.0,1.0,2.5575447570332482e-05,362.05,12,1,4,24,345.0,0.0,330.73,375.0,0.008,319.5,446.0,0.008968609865470852,331.69,134.0,0.007462686567164179,303.31,424.0,0.007075471698113208,345.98,338.0,,0.021941043083900227,329.09666666666664,0,2025-04-08
2025-04-08 12:30:00,April,8,2025-04-08 12:30:00,95.65,418.0,4.0,9.569377990430622e-05,341.72,12,1,4,25,391.0,0.0025575447570332483,362.05,345.0,0.0,330.73,451.0,0.024390243902439025,345.95,161.0,0.006211180124223602,323.98,382.0,0.005235602094240838,351.69,370.3333333333333,,0.0035191815856777495,337.4266666666667,0,2025-04-08
2025-04-08 13:00:00,April,8,2025-04-08 13:00:00,95.58,407.0,0.0,0.0,345.8,13,1,4,26,418.0,0.009569377990430622,341.72,391.0,0.0025575447570332483,362.05,459.0,0.0196078431372549,354.83,176.0,0.005681818181818182,307.64,467.0,0.0,348.8,384.6666666666667,,0.0040423075824879565,344.8333333333333,0,2025-04-08
2025-04-08 13:30:00,April,8,2025-04-08 13:30:00,98.12,429.0,4.0,9.324009324009324e-05,353.92,13,1,4,27,407.0,0.0,345.8,418.0,0.009569377990430622,341.72,449.0,0.0400890868596882,323.13,193.0,0.0051813471502590676,319.69,434.0,0.0069124423963133645,348.35,405.3333333333333,,0.0040423075824879565,349.85666666666674,0,2025-04-08
2025-04-08 14:00:00,April,8,2025-04-08 14:00:00,92.49,454.0,1.0,2.2026431718061676e-05,358.26,14,1,4,28,429.0,0.009324009324009324,353.92,407.0,0.0,345.8,491.0,0.020366598778004074,330.77,230.0,0.0,292.89,447.0,0.006711409395973154,319.33,418.0,,0.006297795771479982,347.1466666666667,0,2025-04-08
2025-04-08 14:30:00,April,8,2025-04-08 14:30:00,97.97,445.0,2.0,4.4943820224719104e-05,337.22,14,1,4,29,454.0,0.0022026431718061676,358.26,429.0,0.009324009324009324,353.92,495.0,0.012121212121212121,349.84,215.0,0.0,321.55,508.0,0.02952755905511811,343.38,430.0,,0.003842217498605164,352.66,0,2025-04-08
2025-04-08 15:00:00,April,8,2025-04-08 15:00:00,99.55,446.0,0.0,0.0,338.74,15,1,4,30,445.0,0.0044943820224719105,337.22,454.0,0.0022026431718061676,358.26,469.0,0.0042643923240938165,338.02,194.0,0.0,328.1,481.0,0.002079002079002079,319.81,442.6666666666667,,0.005340344839429134,349.8,0,2025-04-08
2025-04-08 15:30:00,April,8,2025-04-08 15:30:00,99.54,433.0,1.0,2.3094688221709005e-05,326.82,15,1,4,31,446.0,0.0,338.74,445.0,0.0044943820224719105,337.22,489.0,0.00408997955010225,375.35,220.0,0.0,296.2,462.0,0.0,351.58,448.3333333333333,,0.002232341731426026,344.74,0,2025-04-08
2025-04-08 16:00:00,April,8,2025-04-08 16:00:00,89.11,460.0,1.0,2.173913043478261e-05,368.39,16,1,4,32,433.0,0.0023094688221709007,326.82,446.0,0.0,338.74,501.0,0.003992015968063872,341.89,252.0,0.007936507936507936,334.79,416.0,0.0,369.78,441.3333333333333,,0.002267950281547604,334.26,0,2025-04-08
2025-04-08 16:30:00,April,8,2025-04-08 16:30:00,96.05,406.0,1.0,2.4630541871921184e-05,343.56,16,1,4,33,460.0,0.002173913043478261,368.39,433.0,0.0023094688221709007,326.82,504.0,0.02976190476190476,374.84,191.0,0.0,304.36,412.0,0.0,329.54,446.3333333333333,,0.001494460621883054,344.6499999999999,0,2025-04-08
2025-04-08 17:00:00,April,8,2025-04-08 17:00:00,100.0,393.0,0.0,0.0,354.52,17,1,4,34,406.0,0.0024630541871921183,343.56,460.0,0.002173913043478261,368.39,467.0,0.004282655246252677,374.49,194.0,0.005154639175257732,309.56,440.0,0.013636363636363636,332.2,433.0,,0.0023154786842804267,346.25666666666666,0,2025-04-08
2025-04-08 17:30:00,April,8,2025-04-08 17:30:00,98.66,374.0,1.0,2.67379679144385e-05,369.9,17,1,4,35,393.0,0.0,354.52,406.0,0.0024630541871921183,343.56,0.0,0.0,355.11,179.0,0.0,282.35,400.0,0.005,350.52,419.6666666666667,,0.0015456557435567931,355.49,0,2025-04-08
2025-04-08 18:00:00,April,8,2025-04-08 18:00:00,98.64,372.0,3.0,8.064516129032258e-05,330.08,18,1,4,36,374.0,0.00267379679144385,369.9,393.0,0.0,354.52,0.0,0.0,381.2,159.0,0.0,312.7,393.0,0.002544529262086514,337.72,391.0,,0.0017122836595453229,355.99333333333334,0,2025-04-08
2025-04-08 18:30:00,April,8,2025-04-08 18:30:00,98.58,352.0,0.0,0.0,332.09,18,1,4,37,372.0,0.008064516129032258,330.08,374.0,0.00267379679144385,369.9,0.0,0.0,332.8,151.0,0.026490066225165563,311.49,339.0,0.0058997050147492625,353.46,379.6666666666667,,0.003579437640158703,351.5,0,2025-04-08
